instance,jobs,pivot,neighborhood,init,seed,completion,time
./instances/Benchmarks/ta083,100,first,transpose,srz,0,395570,0.000315
./instances/Benchmarks/ta083,100,first,exchange,random,1,379135,0.466623
./instances/Benchmarks/ta083,100,first,exchange,random,2,380007,0.459710
./instances/Benchmarks/ta083,100,first,exchange,random,3,380937,0.446941
./instances/Benchmarks/ta083,100,first,exchange,random,4,379533,0.440887
./instances/Benchmarks/ta083,100,first,exchange,random,5,381886,0.421737
./instances/Benchmarks/ta083,100,first,exchange,random,6,379765,0.465349
./instances/Benchmarks/ta083,100,first,exchange,random,7,381437,0.347398
./instances/Benchmarks/ta083,100,first,exchange,random,8,380896,0.425401
./instances/Benchmarks/ta083,100,first,exchange,random,9,382194,0.417964
./instances/Benchmarks/ta083,100,first,exchange,random,10,383538,0.313663
./instances/Benchmarks/ta083,100,first,exchange,srz,0,384494,0.074225
./instances/Benchmarks/ta083,100,first,insert,random,1,381118,1.190068
./instances/Benchmarks/ta083,100,first,insert,random,2,386712,0.843354
./instances/Benchmarks/ta083,100,first,insert,random,3,382344,-1.069754
./instances/Benchmarks/ta083,100,first,insert,random,4,386474,0.849755
./instances/Benchmarks/ta083,100,first,insert,random,5,381339,0.981338
./instances/Benchmarks/ta083,100,first,insert,random,6,385741,0.770033
./instances/Benchmarks/ta083,100,first,insert,random,7,393093,0.886649
./instances/Benchmarks/ta083,100,first,insert,random,8,386017,0.766565
./instances/Benchmarks/ta083,100,first,insert,random,9,378901,1.148305
./instances/Benchmarks/ta083,100,first,insert,random,10,382811,0.613943
./instances/Benchmarks/ta083,100,first,insert,srz,0,381589,0.151505
./instances/Benchmarks/ta083,100,best,transpose,random,1,444523,0.010264
./instances/Benchmarks/ta083,100,best,transpose,random,2,451112,0.009963
./instances/Benchmarks/ta083,100,best,transpose,random,3,445951,0.008952
./instances/Benchmarks/ta083,100,best,transpose,random,4,443169,0.008974
./instances/Benchmarks/ta083,100,best,transpose,random,5,434590,0.007586
./instances/Benchmarks/ta083,100,best,transpose,random,6,438502,0.007503
./instances/Benchmarks/ta083,100,best,transpose,random,7,438461,0.007046
./instances/Benchmarks/ta083,100,best,transpose,random,8,441159,0.006391
./instances/Benchmarks/ta083,100,best,transpose,random,9,438363,0.013844
./instances/Benchmarks/ta083,100,best,transpose,random,10,450639,0.014566
./instances/Benchmarks/ta083,100,best,transpose,srz,0,395570,0.000345
./instances/Benchmarks/ta083,100,best,exchange,random,1,391661,0.178109
./instances/Benchmarks/ta083,100,best,exchange,random,2,392945,0.225834
./instances/Benchmarks/ta083,100,best,exchange,random,3,385684,0.267677
./instances/Benchmarks/ta083,100,best,exchange,random,4,389715,0.253612
./instances/Benchmarks/ta083,100,best,exchange,random,5,388525,0.215239
./instances/Benchmarks/ta083,100,best,exchange,random,6,387410,0.210469
./instances/Benchmarks/ta083,100,best,exchange,random,7,385674,0.220257
./instances/Benchmarks/ta083,100,best,exchange,random,8,390421,0.172324
./instances/Benchmarks/ta083,100,best,exchange,random,9,390883,0.166419
./instances/Benchmarks/ta083,100,best,exchange,random,10,385989,0.206526
./instances/Benchmarks/ta083,100,best,exchange,srz,0,386442,0.059379
./instances/Benchmarks/ta083,100,best,insert,random,1,384834,0.487479
./instances/Benchmarks/ta083,100,best,insert,random,2,384815,0.505821
./instances/Benchmarks/ta083,100,best,insert,random,3,388464,0.397128
./instances/Benchmarks/ta083,100,best,insert,random,4,396355,0.351333
./instances/Benchmarks/ta083,100,best,insert,random,5,383299,0.550554
./instances/Benchmarks/ta083,100,best,insert,random,6,385666,0.474202
./instances/Benchmarks/ta083,100,best,insert,random,7,389844,0.362349
./instances/Benchmarks/ta083,100,best,insert,random,8,385514,0.430161
./instances/Benchmarks/ta083,100,best,insert,random,9,387438,0.379194
./instances/Benchmarks/ta083,100,best,insert,random,10,385625,0.402665
./instances/Benchmarks/ta083,100,best,insert,srz,0,382486,0.190351
./instances/Benchmarks/ta084,100,first,transpose,random,1,432967,0.008892
./instances/Benchmarks/ta084,100,first,transpose,random,2,449911,0.010655
./instances/Benchmarks/ta084,100,first,transpose,random,3,433110,0.013466
./instances/Benchmarks/ta084,100,first,transpose,random,4,452957,0.011454
./instances/Benchmarks/ta084,100,first,transpose,random,5,433442,0.010814
./instances/Benchmarks/ta084,100,first,transpose,random,6,449415,0.008659
./instances/Benchmarks/ta084,100,first,transpose,random,7,431470,0.013130
./instances/Benchmarks/ta084,100,first,transpose,random,8,448175,0.010328
./instances/Benchmarks/ta084,100,first,transpose,random,9,440663,0.009640
./instances/Benchmarks/ta084,100,first,transpose,random,10,445114,0.006407
./instances/Benchmarks/ta084,100,first,transpose,srz,0,396566,0.000713
./instances/Benchmarks/ta084,100,first,exchange,random,1,387003,0.287305
./instances/Benchmarks/ta084,100,first,exchange,random,2,383743,0.366238
./instances/Benchmarks/ta084,100,first,exchange,random,3,387034,0.323274
./instances/Benchmarks/ta084,100,first,exchange,random,4,384821,0.371210
./instances/Benchmarks/ta084,100,first,exchange,random,5,382296,0.465455
./instances/Benchmarks/ta084,100,first,exchange,random,6,386172,0.294758
./instances/Benchmarks/ta084,100,first,exchange,random,7,383494,0.386049
./instances/Benchmarks/ta084,100,first,exchange,random,8,384100,0.385802
./instances/Benchmarks/ta084,100,first,exchange,random,9,382802,0.373545
./instances/Benchmarks/ta084,100,first,exchange,random,10,385060,0.386282
./instances/Benchmarks/ta084,100,first,exchange,srz,0,388452,0.083576
./instances/Benchmarks/ta084,100,first,insert,random,1,385037,0.809611
./instances/Benchmarks/ta084,100,first,insert,random,2,387721,0.684397
./instances/Benchmarks/ta084,100,first,insert,random,3,387874,0.973665
./instances/Benchmarks/ta084,100,first,insert,random,4,385430,0.823742
./instances/Benchmarks/ta084,100,first,insert,random,5,389334,0.864100
./instances/Benchmarks/ta084,100,first,insert,random,6,386578,0.839688
./instances/Benchmarks/ta084,100,first,insert,random,7,386355,0.778282
./instances/Benchmarks/ta084,100,first,insert,random,8,382740,1.219966
./instances/Benchmarks/ta084,100,first,insert,random,9,387850,0.753943
./instances/Benchmarks/ta084,100,first,insert,random,10,387999,0.914292
./instances/Benchmarks/ta084,100,first,insert,srz,0,383859,0.234639
./instances/Benchmarks/ta084,100,best,transpose,random,1,449603,0.021697
./instances/Benchmarks/ta084,100,best,transpose,random,2,446923,0.010971
./instances/Benchmarks/ta084,100,best,transpose,random,3,451709,0.009781
./instances/Benchmarks/ta084,100,best,transpose,random,4,442742,0.011604
./instances/Benchmarks/ta084,100,best,transpose,random,5,449069,0.009189
./instances/Benchmarks/ta084,100,best,transpose,random,6,451087,0.008824
./instances/Benchmarks/ta084,100,best,transpose,random,7,454549,0.013017
./instances/Benchmarks/ta084,100,best,transpose,random,8,443322,0.008326
./instances/Benchmarks/ta084,100,best,transpose,random,9,443942,0.007996
./instances/Benchmarks/ta084,100,best,transpose,random,10,443659,0.012292
./instances/Benchmarks/ta084,100,best,transpose,srz,0,396566,0.001004
./instances/Benchmarks/ta084,100,best,exchange,random,1,394473,0.176649
./instances/Benchmarks/ta084,100,best,exchange,random,2,393116,0.221667
./instances/Benchmarks/ta084,100,best,exchange,random,3,399195,0.139409
./instances/Benchmarks/ta084,100,best,exchange,random,4,390084,0.199767
./instances/Benchmarks/ta084,100,best,exchange,random,5,394162,0.206166
./instances/Benchmarks/ta084,100,best,exchange,random,6,393553,0.175114
./instances/Benchmarks/ta084,100,best,exchange,random,7,396638,0.175136
./instances/Benchmarks/ta084,100,best,exchange,random,8,395970,0.177400
./instances/Benchmarks/ta084,100,best,exchange,random,9,391812,0.173598
./instances/Benchmarks/ta084,100,best,exchange,random,10,394635,0.180489
./instances/Benchmarks/ta084,100,best,exchange,srz,0,389172,0.076022
./instances/Benchmarks/ta084,100,best,insert,random,1,391607,0.337307
./instances/Benchmarks/ta084,100,best,insert,random,2,393526,0.414267
./instances/Benchmarks/ta084,100,best,insert,random,3,386729,0.546212
./instances/Benchmarks/ta084,100,best,insert,random,4,394911,0.341754
./instances/Benchmarks/ta084,100,best,insert,random,5,393923,0.475421
./instances/Benchmarks/ta084,100,best,insert,random,6,389131,0.476849
./instances/Benchmarks/ta084,100,best,insert,random,7,393522,0.347043
./instances/Benchmarks/ta084,100,best,insert,random,8,391574,-1.409317
./instances/Benchmarks/ta084,100,best,insert,random,9,389004,0.563397
./instances/Benchmarks/ta084,100,best,insert,random,10,391702,0.486432
./instances/Benchmarks/ta084,100,best,insert,srz,0,388102,0.133237
./instances/Benchmarks/ta085,100,first,transpose,random,1,450567,0.005292
./instances/Benchmarks/ta085,100,first,transpose,random,2,436125,0.006725
./instances/Benchmarks/ta085,100,first,transpose,random,3,449571,0.012539
./instances/Benchmarks/ta085,100,first,transpose,random,4,448397,0.012373
./instances/Benchmarks/ta085,100,first,transpose,random,5,451182,0.006703
./instances/Benchmarks/ta085,100,first,transpose,random,6,448578,0.009034
./instances/Benchmarks/ta085,100,first,transpose,random,7,436406,0.009282
./instances/Benchmarks/ta085,100,first,transpose,random,8,421585,0.008308
./instances/Benchmarks/ta085,100,first,transpose,random,9,455086,0.007137
./instances/Benchmarks/ta085,100,first,transpose,random,10,450794,0.009104
./instances/Benchmarks/ta085,100,first,transpose,srz,0,393740,0.000401
./instances/Benchmarks/ta085,100,first,exchange,random,1,381787,0.347906
./instances/Benchmarks/ta085,100,first,exchange,random,2,380471,0.329445
./instances/Benchmarks/ta085,100,first,exchange,random,3,379111,0.491857
./instances/Benchmarks/ta085,100,first,exchange,random,4,379525,0.428329
./instances/Benchmarks/ta085,100,first,exchange,random,5,381196,0.433306
./instances/Benchmarks/ta085,100,first,exchange,random,6,382157,0.413435
./instances/Benchmarks/ta085,100,first,exchange,random,7,383732,0.355239
./instances/Benchmarks/ta085,100,first,exchange,random,8,380750,0.380602
./instances/Benchmarks/ta085,100,first,exchange,random,9,379742,0.456577
./instances/Benchmarks/ta085,100,first,exchange,random,10,381097,0.413871
./instances/Benchmarks/ta085,100,first,exchange,srz,0,385498,0.077385
./instances/Benchmarks/ta085,100,first,insert,random,1,382981,0.847210
./instances/Benchmarks/ta085,100,first,insert,random,2,383229,0.872189
./instances/Benchmarks/ta085,100,first,insert,random,3,383996,1.093139
./instances/Benchmarks/ta085,100,first,insert,random,4,382763,0.887753
./instances/Benchmarks/ta085,100,first,insert,random,5,384258,0.840053
./instances/Benchmarks/ta085,100,first,insert,random,6,381986,0.850490
./instances/Benchmarks/ta085,100,first,insert,random,7,381343,0.814916
./instances/Benchmarks/ta085,100,first,insert,random,8,384253,0.929345
./instances/Benchmarks/ta085,100,first,insert,random,9,384871,1.050179
./instances/Benchmarks/ta085,100,first,insert,random,10,380883,1.010485
./instances/Benchmarks/ta085,100,first,insert,srz,0,382997,0.145569
./instances/Benchmarks/ta085,100,best,transpose,random,1,456007,0.010976
./instances/Benchmarks/ta085,100,best,transpose,random,2,453330,0.009473
./instances/Benchmarks/ta085,100,best,transpose,random,3,446423,0.011827
./instances/Benchmarks/ta085,100,best,transpose,random,4,449285,0.009763
./instances/Benchmarks/ta085,100,best,transpose,random,5,444000,0.011231
./instances/Benchmarks/ta085,100,best,transpose,random,6,452601,0.012023
./instances/Benchmarks/ta085,100,best,transpose,random,7,454151,0.010286
./instances/Benchmarks/ta085,100,best,transpose,random,8,451497,0.006666
./instances/Benchmarks/ta085,100,best,transpose,random,9,447719,0.011328
./instances/Benchmarks/ta085,100,best,transpose,random,10,436496,0.009458
./instances/Benchmarks/ta085,100,best,transpose,srz,0,393705,0.001029
./instances/Benchmarks/ta085,100,best,exchange,random,1,389310,0.219095
./instances/Benchmarks/ta085,100,best,exchange,random,2,392814,0.197496
./instances/Benchmarks/ta085,100,best,exchange,random,3,389324,0.187866
./instances/Benchmarks/ta085,100,best,exchange,random,4,384243,0.272117
./instances/Benchmarks/ta085,100,best,exchange,random,5,392434,0.231135
./instances/Benchmarks/ta085,100,best,exchange,random,6,388075,0.225302
./instances/Benchmarks/ta085,100,best,exchange,random,7,388540,0.237000
./instances/Benchmarks/ta085,100,best,exchange,random,8,388086,0.225695
./instances/Benchmarks/ta085,100,best,exchange,random,9,388555,0.201358
./instances/Benchmarks/ta085,100,best,exchange,random,10,389963,0.175402
./instances/Benchmarks/ta085,100,best,exchange,srz,0,385647,0.071235
./instances/Benchmarks/ta085,100,best,insert,random,1,388974,0.422389
./instances/Benchmarks/ta085,100,best,insert,random,2,388390,0.457908
./instances/Benchmarks/ta085,100,best,insert,random,3,389086,0.444197
./instances/Benchmarks/ta085,100,best,insert,random,4,385058,0.386041
./instances/Benchmarks/ta085,100,best,insert,random,5,386987,0.510900
./instances/Benchmarks/ta085,100,best,insert,random,6,381181,0.578454
./instances/Benchmarks/ta085,100,best,insert,random,7,393145,0.411615
./instances/Benchmarks/ta085,100,best,insert,random,8,386857,0.509343
./instances/Benchmarks/ta085,100,best,insert,random,9,390377,0.417223
./instances/Benchmarks/ta085,100,best,insert,random,10,388813,0.358590
./instances/Benchmarks/ta085,100,best,insert,srz,0,384147,0.156605
./instances/Benchmarks/ta086,100,first,transpose,random,1,447951,0.009713
./instances/Benchmarks/ta086,100,first,transpose,random,2,437126,0.005493
./instances/Benchmarks/ta086,100,first,transpose,random,3,437845,0.010100
./instances/Benchmarks/ta086,100,first,transpose,random,4,426795,0.009382
./instances/Benchmarks/ta086,100,first,transpose,random,5,445167,0.023136
./instances/Benchmarks/ta086,100,first,transpose,random,6,437460,0.009197
./instances/Benchmarks/ta086,100,first,transpose,random,7,449468,0.008671
./instances/Benchmarks/ta086,100,first,transpose,random,8,443249,0.009010
./instances/Benchmarks/ta086,100,first,transpose,random,9,444732,0.009180
./instances/Benchmarks/ta086,100,first,transpose,random,10,441660,0.009640
./instances/Benchmarks/ta086,100,first,transpose,srz,0,399498,0.000625
./instances/Benchmarks/ta086,100,first,exchange,random,1,384585,0.381028
./instances/Benchmarks/ta086,100,first,exchange,random,2,383226,0.388035
./instances/Benchmarks/ta086,100,first,exchange,random,3,382020,0.390443
./instances/Benchmarks/ta086,100,first,exchange,random,4,383941,0.344683
./instances/Benchmarks/ta086,100,first,exchange,random,5,381618,0.491317
./instances/Benchmarks/ta086,100,first,exchange,random,6,384804,0.387609
./instances/Benchmarks/ta086,100,first,exchange,random,7,383935,0.420120
./instances/Benchmarks/ta086,100,first,exchange,random,8,383474,0.420662
./instances/Benchmarks/ta086,100,first,exchange,random,9,383618,0.431068
./instances/Benchmarks/ta086,100,first,exchange,random,10,385892,0.312762
./instances/Benchmarks/ta086,100,first,exchange,srz,0,390511,0.069670
./instances/Benchmarks/ta086,100,first,insert,random,1,387459,0.804548
./instances/Benchmarks/ta086,100,first,insert,random,2,383096,0.929565
./instances/Benchmarks/ta086,100,first,insert,random,3,387437,0.959709
./instances/Benchmarks/ta086,100,first,insert,random,4,387558,0.977259
./instances/Benchmarks/ta086,100,first,insert,random,5,381849,1.255380
./instances/Benchmarks/ta086,100,first,insert,random,6,386691,-1.077094
./instances/Benchmarks/ta086,100,first,insert,random,7,384379,0.953346
./instances/Benchmarks/ta086,100,first,insert,random,8,385481,0.853060
./instances/Benchmarks/ta086,100,first,insert,random,9,384644,0.866733
./instances/Benchmarks/ta086,100,first,insert,random,10,389559,0.758612
./instances/Benchmarks/ta086,100,first,insert,srz,0,387937,0.186220
./instances/Benchmarks/ta086,100,best,transpose,random,1,454134,0.010441
./instances/Benchmarks/ta086,100,best,transpose,random,2,444201,0.007652
./instances/Benchmarks/ta086,100,best,transpose,random,3,436999,0.012131
./instances/Benchmarks/ta086,100,best,transpose,random,4,447014,0.010160
./instances/Benchmarks/ta086,100,best,transpose,random,5,452131,0.008939
./instances/Benchmarks/ta086,100,best,transpose,random,6,448469,0.012065
./instances/Benchmarks/ta086,100,best,transpose,random,7,450125,0.009108
./instances/Benchmarks/ta086,100,best,transpose,random,8,446326,0.008215
./instances/Benchmarks/ta086,100,best,transpose,random,9,438519,0.009081
./instances/Benchmarks/ta086,100,best,transpose,random,10,444433,0.009857
./instances/Benchmarks/ta086,100,best,transpose,srz,0,399498,0.001225
./instances/Benchmarks/ta086,100,best,exchange,random,1,394195,0.212459
./instances/Benchmarks/ta086,100,best,exchange,random,2,391241,0.206823
./instances/Benchmarks/ta086,100,best,exchange,random,3,391566,0.223741
./instances/Benchmarks/ta086,100,best,exchange,random,4,392117,0.230414
./instances/Benchmarks/ta086,100,best,exchange,random,5,395763,0.181476
./instances/Benchmarks/ta086,100,best,exchange,random,6,395362,0.239578
./instances/Benchmarks/ta086,100,best,exchange,random,7,390427,0.193731
./instances/Benchmarks/ta086,100,best,exchange,random,8,392042,0.166746
./instances/Benchmarks/ta086,100,best,exchange,random,9,390553,0.235781
./instances/Benchmarks/ta086,100,best,exchange,random,10,392435,0.141930
./instances/Benchmarks/ta086,100,best,exchange,srz,0,392252,0.064673
./instances/Benchmarks/ta086,100,best,insert,random,1,387993,0.439359
./instances/Benchmarks/ta086,100,best,insert,random,2,389785,0.337561
./instances/Benchmarks/ta086,100,best,insert,random,3,396193,0.379890
./instances/Benchmarks/ta086,100,best,insert,random,4,389263,0.381451
./instances/Benchmarks/ta086,100,best,insert,random,5,392294,0.439333
./instances/Benchmarks/ta086,100,best,insert,random,6,394245,0.356500
./instances/Benchmarks/ta086,100,best,insert,random,7,393062,0.391761
./instances/Benchmarks/ta086,100,best,insert,random,8,397035,0.475785
./instances/Benchmarks/ta086,100,best,insert,random,9,390621,0.370375
./instances/Benchmarks/ta086,100,best,insert,random,10,390403,0.418676
./instances/Benchmarks/ta086,100,best,insert,srz,0,389405,0.138205
./instances/Benchmarks/ta087,100,first,transpose,random,1,446210,0.009326
./instances/Benchmarks/ta087,100,first,transpose,random,2,446762,0.009066
./instances/Benchmarks/ta087,100,first,transpose,random,3,458471,0.009565
./instances/Benchmarks/ta087,100,first,transpose,random,4,436232,0.008432
./instances/Benchmarks/ta087,100,first,transpose,random,5,463694,0.008886
./instances/Benchmarks/ta087,100,first,transpose,random,6,451669,0.007309
./instances/Benchmarks/ta087,100,first,transpose,random,7,456487,0.011607
./instances/Benchmarks/ta087,100,first,transpose,random,8,449253,0.009298
./instances/Benchmarks/ta087,100,first,transpose,random,9,441173,0.010199
./instances/Benchmarks/ta087,100,first,transpose,random,10,438787,0.007950
./instances/Benchmarks/ta087,100,first,transpose,srz,0,402132,0.000241
./instances/Benchmarks/ta087,100,first,exchange,random,1,384817,0.444846
./instances/Benchmarks/ta087,100,first,exchange,random,2,388961,0.364035
./instances/Benchmarks/ta087,100,first,exchange,random,3,385774,0.463107
./instances/Benchmarks/ta087,100,first,exchange,random,4,384649,0.377556
./instances/Benchmarks/ta087,100,first,exchange,random,5,384892,0.379792
./instances/Benchmarks/ta087,100,first,exchange,random,6,385689,0.395119
./instances/Benchmarks/ta087,100,first,exchange,random,7,385756,0.372956
./instances/Benchmarks/ta087,100,first,exchange,random,8,384922,0.427917
./instances/Benchmarks/ta087,100,first,exchange,random,9,387946,0.358818
./instances/Benchmarks/ta087,100,first,exchange,random,10,385717,0.403864
./instances/Benchmarks/ta087,100,first,exchange,srz,0,390497,0.104648
./instances/Benchmarks/ta087,100,first,insert,random,1,394968,0.714142
./instances/Benchmarks/ta087,100,first,insert,random,2,391217,0.779363
./instances/Benchmarks/ta087,100,first,insert,random,3,387797,0.849122
./instances/Benchmarks/ta087,100,first,insert,random,4,385104,0.926703
./instances/Benchmarks/ta087,100,first,insert,random,5,386685,0.779581
./instances/Benchmarks/ta087,100,first,insert,random,6,393096,0.866259
./instances/Benchmarks/ta087,100,first,insert,random,7,396479,0.686105
./instances/Benchmarks/ta087,100,first,insert,random,8,387246,0.759640
./instances/Benchmarks/ta087,100,first,insert,random,9,391212,0.835860
./instances/Benchmarks/ta087,100,first,insert,random,10,386722,0.929261
./instances/Benchmarks/ta087,100,first,insert,srz,0,387163,0.331416
./instances/Benchmarks/ta087,100,best,transpose,random,1,453698,0.010151
./instances/Benchmarks/ta087,100,best,transpose,random,2,447279,0.012752
./instances/Benchmarks/ta087,100,best,transpose,random,3,440103,0.012295
./instances/Benchmarks/ta087,100,best,transpose,random,4,439496,0.009476
./instances/Benchmarks/ta087,100,best,transpose,random,5,452885,0.012433
./instances/Benchmarks/ta087,100,best,transpose,random,6,458415,0.011770
./instances/Benchmarks/ta087,100,best,transpose,random,7,452192,0.009398
./instances/Benchmarks/ta087,100,best,transpose,random,8,452237,0.011767
./instances/Benchmarks/ta087,100,best,transpose,random,9,452041,0.006330
./instances/Benchmarks/ta087,100,best,transpose,random,10,454540,0.014335
./instances/Benchmarks/ta087,100,best,transpose,srz,0,402132,0.000476
./instances/Benchmarks/ta087,100,best,exchange,random,1,392411,0.228408
./instances/Benchmarks/ta087,100,best,exchange,random,2,391787,0.205247
./instances/Benchmarks/ta087,100,best,exchange,random,3,395793,0.220423
./instances/Benchmarks/ta087,100,best,exchange,random,4,395726,0.250974
./instances/Benchmarks/ta087,100,best,exchange,random,5,395438,0.188660
./instances/Benchmarks/ta087,100,best,exchange,random,6,388629,0.251406
./instances/Benchmarks/ta087,100,best,exchange,random,7,394886,0.251188
./instances/Benchmarks/ta087,100,best,exchange,random,8,395647,0.177792
./instances/Benchmarks/ta087,100,best,exchange,random,9,402156,0.217895
./instances/Benchmarks/ta087,100,best,exchange,random,10,398320,0.189686
./instances/Benchmarks/ta087,100,best,exchange,srz,0,395693,0.075741
./instances/Benchmarks/ta087,100,best,insert,random,1,390748,0.388016
./instances/Benchmarks/ta087,100,best,insert,random,2,395594,0.369526
./instances/Benchmarks/ta087,100,best,insert,random,3,395130,0.347061
./instances/Benchmarks/ta087,100,best,insert,random,4,395666,0.362232
./instances/Benchmarks/ta087,100,best,insert,random,5,388461,0.478277
./instances/Benchmarks/ta087,100,best,insert,random,6,393651,0.474135
./instances/Benchmarks/ta087,100,best,insert,random,7,391064,0.543159
./instances/Benchmarks/ta087,100,best,insert,random,8,392793,0.456761
./instances/Benchmarks/ta087,100,best,insert,random,9,390642,0.406080
./instances/Benchmarks/ta087,100,best,insert,random,10,388680,0.437376
./instances/Benchmarks/ta087,100,best,insert,srz,0,391681,0.199652
./instances/Benchmarks/ta088,100,first,transpose,random,1,458767,0.013026
./instances/Benchmarks/ta088,100,first,transpose,random,2,451152,0.009827
./instances/Benchmarks/ta088,100,first,transpose,random,3,454730,0.006414
./instances/Benchmarks/ta088,100,first,transpose,random,4,464769,0.006531
./instances/Benchmarks/ta088,100,first,transpose,random,5,448667,0.008628
./instances/Benchmarks/ta088,100,first,transpose,random,6,447938,0.009807
./instances/Benchmarks/ta088,100,first,transpose,random,7,447811,0.007993
./instances/Benchmarks/ta088,100,first,transpose,random,8,459570,0.008464
./instances/Benchmarks/ta088,100,first,transpose,random,9,440218,0.012749
./instances/Benchmarks/ta088,100,first,transpose,random,10,452832,0.007780
./instances/Benchmarks/ta088,100,first,transpose,srz,0,410607,0.000483
./instances/Benchmarks/ta088,100,first,exchange,random,1,396132,0.361161
./instances/Benchmarks/ta088,100,first,exchange,random,2,395392,0.343939
./instances/Benchmarks/ta088,100,first,exchange,random,3,395216,0.396832
./instances/Benchmarks/ta088,100,first,exchange,random,4,394955,0.345184
./instances/Benchmarks/ta088,100,first,exchange,random,5,394867,0.309480
./instances/Benchmarks/ta088,100,first,exchange,random,6,396397,-1.510016
./instances/Benchmarks/ta088,100,first,exchange,random,7,396560,0.356954
./instances/Benchmarks/ta088,100,first,exchange,random,8,395300,0.366826
./instances/Benchmarks/ta088,100,first,exchange,random,9,394699,0.374463
./instances/Benchmarks/ta088,100,first,exchange,random,10,394144,0.385813
./instances/Benchmarks/ta088,100,first,exchange,srz,0,398770,0.117440
./instances/Benchmarks/ta088,100,first,insert,random,1,402902,0.824601
./instances/Benchmarks/ta088,100,first,insert,random,2,402289,0.727608
./instances/Benchmarks/ta088,100,first,insert,random,3,398556,0.996435
./instances/Benchmarks/ta088,100,first,insert,random,4,399878,0.843578
./instances/Benchmarks/ta088,100,first,insert,random,5,404481,0.762170
./instances/Benchmarks/ta088,100,first,insert,random,6,402792,0.722261
./instances/Benchmarks/ta088,100,first,insert,random,7,402547,0.581422
./instances/Benchmarks/ta088,100,first,insert,random,8,399462,0.980151
./instances/Benchmarks/ta088,100,first,insert,random,9,397225,1.017727
./instances/Benchmarks/ta088,100,first,insert,random,10,397921,0.762598
./instances/Benchmarks/ta088,100,first,insert,srz,0,395496,0.263158
./instances/Benchmarks/ta088,100,best,transpose,random,1,460870,0.008233
./instances/Benchmarks/ta088,100,best,transpose,random,2,445332,0.006157
./instances/Benchmarks/ta088,100,best,transpose,random,3,449763,0.011078
./instances/Benchmarks/ta088,100,best,transpose,random,4,453143,0.011571
./instances/Benchmarks/ta088,100,best,transpose,random,5,453581,0.008515
./instances/Benchmarks/ta088,100,best,transpose,random,6,460453,0.006926
./instances/Benchmarks/ta088,100,best,transpose,random,7,464045,0.011149
./instances/Benchmarks/ta088,100,best,transpose,random,8,455842,0.010314
./instances/Benchmarks/ta088,100,best,transpose,random,9,459933,0.010125
./instances/Benchmarks/ta088,100,best,transpose,random,10,453309,0.012757
./instances/Benchmarks/ta088,100,best,transpose,srz,0,410607,0.000478
./instances/Benchmarks/ta088,100,best,exchange,random,1,403367,0.164257
./instances/Benchmarks/ta088,100,best,exchange,random,2,407872,0.140600
./instances/Benchmarks/ta088,100,best,exchange,random,3,405202,0.223263
./instances/Benchmarks/ta088,100,best,exchange,random,4,401688,0.194752
./instances/Benchmarks/ta088,100,best,exchange,random,5,407298,0.204473
./instances/Benchmarks/ta088,100,best,exchange,random,6,400149,0.236622
./instances/Benchmarks/ta088,100,best,exchange,random,7,410686,0.190919
./instances/Benchmarks/ta088,100,best,exchange,random,8,404060,0.189260
./instances/Benchmarks/ta088,100,best,exchange,random,9,404629,0.169266
./instances/Benchmarks/ta088,100,best,exchange,random,10,407354,0.158282
./instances/Benchmarks/ta088,100,best,exchange,srz,0,405255,0.071439
./instances/Benchmarks/ta088,100,best,insert,random,1,399465,0.511746
./instances/Benchmarks/ta088,100,best,insert,random,2,405180,0.466608
./instances/Benchmarks/ta088,100,best,insert,random,3,401763,0.441504
./instances/Benchmarks/ta088,100,best,insert,random,4,402464,0.428815
./instances/Benchmarks/ta088,100,best,insert,random,5,400564,0.398939
./instances/Benchmarks/ta088,100,best,insert,random,6,403003,0.476731
./instances/Benchmarks/ta088,100,best,insert,random,7,401185,0.426367
./instances/Benchmarks/ta088,100,best,insert,random,8,407247,0.362975
./instances/Benchmarks/ta088,100,best,insert,random,9,407665,0.356009
./instances/Benchmarks/ta088,100,best,insert,random,10,403599,0.418979
./instances/Benchmarks/ta088,100,best,insert,srz,0,399975,0.106270
./instances/Benchmarks/ta089,100,first,transpose,random,1,449977,0.008142
./instances/Benchmarks/ta089,100,first,transpose,random,2,448695,0.008658
./instances/Benchmarks/ta089,100,first,transpose,random,3,446304,0.011008
./instances/Benchmarks/ta089,100,first,transpose,random,4,450717,0.010733
./instances/Benchmarks/ta089,100,first,transpose,random,5,457002,0.010670
./instances/Benchmarks/ta089,100,first,transpose,random,6,432040,0.011298
./instances/Benchmarks/ta089,100,first,transpose,random,7,439538,0.010833
./instances/Benchmarks/ta089,100,first,transpose,random,8,451354,0.006350
./instances/Benchmarks/ta089,100,first,transpose,random,9,439283,0.009724
./instances/Benchmarks/ta089,100,first,transpose,random,10,452207,0.012903
./instances/Benchmarks/ta089,100,first,transpose,srz,0,397401,0.000976
./instances/Benchmarks/ta089,100,first,exchange,random,1,386931,0.375187
./instances/Benchmarks/ta089,100,first,exchange,random,2,385640,0.344230
./instances/Benchmarks/ta089,100,first,exchange,random,3,387762,0.320595
./instances/Benchmarks/ta089,100,first,exchange,random,4,383496,0.424174
